['-0.08839752877167627', '-1.70636553927609', '-1.2624782929207683', '-0.7983342836503888', '-0.6193948648044588', '-0.600620134757467', '-0.6915356549390015', '-0.3146932672792011', '-0.1620764963381519', '-0.647982895968275', '-0.2592873473962148', '0.07835637840131919', '0.3977354467329052', '0.030915124466021852', '-0.2589476716187265', '0.43386281343797845', '0.2986361245728201', '0.271199095601009', '-0.011353164000643623', '0.2775972720235586']
['-0.08260798591982435', '-1.7251292339759328', '-1.2103036028381438', '-0.602523598338786', '-0.8108229123825569', '-0.5349984048301029', '-0.7972876675149041', '-0.11161409276345419', '-0.3721471508757936', '-0.577656022152967', '-0.2780191204614109', '0.08396045040753153', '0.3011947780847549', '0.009600571542978286', '-0.24518560038672554', '0.018508815723988742', '0.09466312006115914', '0.11198584785064061', '0.1527433291077614', '0.2083573579788208']
['-0.09297739925483862', '-1.724285719200102', '-1.3524950008280363', '-0.7259655989993453', '-0.7776847715951724', '-0.4592337550292922', '-0.8485377109568152', '-0.2769436035219521', '-0.3288446203243756', '-0.4655468923184607', '-0.17607406253616015', '-0.07336809135352572', '0.36406935256802375', '0.06141274937738975', '-0.31027929385503134', '0.10688312670422925', '0.02146423289345371', '0.20027289887269337', '-0.05439327789677514', '0.1099857185035944']
['-0.1259909429229223', '-1.717291379261598', '-1.2856009135171442', '-0.792436882742231', '-0.777688384086462', '-0.5576377113928316', '-0.8751057909741978', '-0.27378361097344805', '-0.31586823941932785', '-0.4955805321286122', '-0.567569954196612', '0.07088444489571784', '0.20379485494146746', '-0.08786450814869669', '-0.3369694631546736', '-0.0858059140543143', '0.00334347989410162', '0.21500812355015014', '0.07288429662585258', '-0.17564149954252772']
['-0.08356908368291678', '-1.7075598442444835', '-1.3680185697887999', '-0.6427489682438046', '-0.7565502082916784', '-0.6835555102525368', '-0.852568572386508', '-0.07574664791550724', '-0.3252429490545321', '-0.372379446733329', '-0.42299301359388564', '-0.029210577706495922', '0.3336129077606731', '-0.05786371578772863', '-0.31332518787847624', '-0.10792671880788274', '0.012066634578837287', '0.18970846090879706', '-0.052524281748467024', '-0.01742461687988705']
['-0.08320645553961632', '-1.7026759769338704', '-1.2738303009197054', '-0.7146944348894617', '-0.7111213595758695', '-0.5268323894531007', '-0.8645896460072905', '-0.31889526815769687', '-0.2902476358330912', '-0.341979983150959', '-0.6517416139423019', '-0.13909242115914822', '0.4422888309591346', '0.15164765417575837', '-0.2776507614387406', '-0.22718008673853346', '-0.11056022445360819', '0.13435925456384817', '0.03679370559596767', '-0.2643083366254965']
['-0.06914473846554756', '-1.7020971018307538', '-1.3458037960171372', '-0.7220444913689682', '-0.6297168149581239', '-0.5936911883977828', '-0.8382059380137878', '-0.12817547503444884', '-0.27646954498305504', '-0.30387189774404444', '-0.5294036457935969', '-0.03217416277362241', '0.20775836366746162', '0.13964955831567447', '-0.11862051422397296', '-0.08282419401738379', '-0.24227393368879954', '0.1327471255428261', '-0.033707762509584425', '-0.14059142470359803']
['-0.07120837892509169', '-1.6973336042952334', '-1.357009780841457', '-0.708758318036597', '-0.6841973940717408', '-0.5859544672401099', '-1.0100022015531385', '-0.29641996375625096', '-0.10519660011968679', '-0.21160329441229503', '-0.08353731503089269', '0.01678803707990382', '0.3939627212161819', '0.23489339699347814', '-0.11103127685685953', '-0.32950205231706303', '0.050265710117916265', '-0.24222705629136826', '0.08555482643294252', '-0.25510110184550283']
['-0.09320692885962743', '-1.6851709485994772', '-1.3601002613405728', '-0.6890501686081485', '-0.7275051630684808', '-0.5274604460326691', '-0.9153152220779691', '-0.17882994362167895', '-0.0907366296193666', '-0.3443833570584418', '-0.427071733524402', '-0.10369015634000775', '0.25034121978614066', '0.20345100404487715', '-0.28765636682510376', '-0.43586127571761607', '0.017972113812963167', '0.06742909186416203', '0.09469098849222064', '-0.014037713905175527']
['-0.15776863732823618', '-1.673657375804822', '-1.3769201236275965', '-0.7036493341734136', '-0.726834919065379', '-0.5785810260733876', '-0.9142210684760065', '-0.36041980209213403', '-0.10089173905551434', '-0.07536146122548315', '-0.38497585635632275', '0.09336685343748993', '0.4931198952760961', '0.2731598299410608', '-0.0746623445302248', '-0.36034115503231684', '0.028644849297900996', '0.062268869744406805', '-0.113001314840383', '-0.06799763630454739']
['-0.10253483338902394', '-1.6763668460742198', '-1.380467990537443', '-0.7538438958784656', '-0.7017992296652765', '-0.4757238933123727', '-0.8746691695766317', '-0.4004820477631357', '-0.07213909145296803', '-0.1192870996457835', '-0.3158874205582672', '0.09933508469826645', '0.3307814286814796', '0.18012299521101846', '-0.402469758854972', '-0.37520723467071854', '-0.2828749443921778', '0.039927812417348225', '-0.13818941174281968', '0.08176157213747501']
['-0.2599026724855817', '-1.6528805223884504', '-1.2724227914826518', '-0.7555367937071358', '-0.620785604857765', '-0.6479053225528902', '-0.7421861475138437', '-0.40320390658349625', '-0.10448253836689723', '-0.1011906254463016', '-0.2342995000589225', '-0.008961985425816646', '0.2425424813810322', '0.16575581977764767', '-0.1498183418479231', '-0.5634045254356331', '-0.17722947373986245', '-0.1121316680063804', '-0.13820614231129488', '-0.3100239341457685']
['-0.22615796579486747', '-1.594412632085774', '-1.310022215080916', '-0.7898809675242499', '-0.6799159231127909', '-0.6989831499648229', '-0.7772369531555318', '-0.37905614869370735', '0.05826271984588217', '-0.12732183505263592', '-0.5227651136368513', '-0.032278111495432395', '0.24487547257708178', '-0.0012752005464530406', '-0.061949523124429924', '-0.5068246600062897', '-0.5294916230978237', '-0.4733009704699119', '-0.023687130709489187', '-0.08443701614936193']
['-0.2677992881401532', '-1.6039854645616907', '-1.3033932216467448', '-0.8965009709361806', '-0.5812659535130056', '-0.6775137620908219', '-0.7483845868125166', '-0.3679422762933823', '-0.08772322891487017', '-0.2515001143225365', '-0.2989166146682368', '0.13442663582544478', '0.19692031203044785', '0.06368006616830826', '-0.07100327921410401', '-0.64330969316264', '-0.44577894864810835', '-0.11648492095991969', '-0.13953192035357156', '-0.25070778677860894']
['-0.1134110696737308', '-1.6212879580568464', '-1.3488093594024704', '-0.9968296760173945', '-0.6175136812325046', '-0.8574017449341959', '-0.8418472566721695', '-0.62556160550668', '-0.03136898402642045', '-0.07186130977132255', '-0.3112580124868287', '-0.07149770028061338', '0.3744299934970008', '0.04854337167408731', '0.10525621546225415', '-0.6176609742144744', '-0.49290393193562826', '-0.1692874378628201', '-0.08286247278253238', '0.32448104371627173']
['-0.2988108862175886', '-1.626067639558015', '-1.2367311945960855', '-1.0297726594342627', '-0.5576165624267815', '-0.8169203756833682', '-0.7648077521835843', '-0.43408748683194437', '-0.030554684715138544', '-0.11485375279353724', '-0.2664641308784485', '-0.1120241925948196', '0.06728754681017664', '0.058500387974911264', '0.020805987053447304', '-0.5887482488527894', '-0.1762112101022568', '-0.03660872687275211', '-0.22482038914846877', '0.14702069076399008']
['-0.37678076954560386', '-1.6027634123884154', '-1.2516577822036272', '-0.9358753498995774', '-0.6931435447047273', '-0.7885925470020563', '-0.6637528125770726', '-0.7087117242696326', '-0.12931419810176722', '0.03613674503233697', '-0.2696893785128163', '-0.06509400823050075', '0.27464921697974204', '0.2616003880898158', '-0.031206187005672188', '-0.5418407347881131', '-0.4778348875542482', '-0.22000875937907646', '0.07858624827737609', '0.061428845425446826']
['-0.3191607477501702', '-1.5868197974559894', '-1.2074518632243036', '-0.8833901237108812', '-0.6658515604514408', '-0.7648632276188286', '-0.793490048940231', '-0.6022239656648081', '-0.1096974261270629', '-0.15161431327876118', '-0.346298094590505', '-0.11101306614776453', '0.3278575783388482', '0.18445062289635342', '0.2023155219025082', '-0.2748271921028694', '-0.1822360457231601', '-0.0925495066990455', '-0.029236985867222152', '0.047648980882432725']
['-0.336262363230943', '-1.5461601918247827', '-1.2188588274614356', '-0.9783206864235182', '-0.6248584452777108', '-0.7176627138741906', '-0.8296709145418643', '-0.7041378573754496', '-0.0894320232689223', '-0.11420861039703112', '-0.23060042474886158', '-0.1316577629910575', '0.2539617858827114', '0.1365997615787718', '0.2730414638088809', '-0.5468339340968265', '-0.4472976861728562', '0.022796060765782993', '-0.025020403042435645', '0.12599259813626607']
['-0.3346689636715076', '-1.4955331979323585', '-1.165595653082607', '-1.004800509637676', '-0.7085166609383926', '-0.6983794445898868', '-0.6255169884800645', '-0.6097620134019396', '0.02649284659751824', '0.08831767046617137', '-0.0961955743117465', '-0.06486665239513276', '0.36719708898001246', '0.18489925439159074', '0.1971978747182422', '-0.1231156642238299', '-0.5540088404383924', '-0.029400059001313317', '-0.036498658110698065', '0.05287620574235916']
['-0.37796727189144935', '-1.4582987841674726', '-1.2249443588373914', '-1.0429144001354842', '-0.7962693471935348', '-0.697985122238074', '-0.6309847051124082', '-0.6361391397333511', '-0.12136456076624906', '0.12462666687274736', '-0.07916353250750237', '-0.18194179568853644', '0.2015044397777981', '0.16476692549056476', '0.1659438884920544', '-0.1834518113070064', '-0.4692822520465901', '-0.18832293630888064', '-0.16422646856970258', '-0.03452743004179663']
['-0.5300767497292391', '-1.3960531744439726', '-1.2354879360621172', '-1.1444596791399984', '-0.8807768239392624', '-0.6308230928690838', '-0.5930437192270095', '-0.6889888368928093', '-0.07822556476581727', '-0.026556264232430193', '-0.10060809089373501', '-0.16413251220904015', '-0.00032802580131424675', '0.31870674948311517', '0.2507939435451085', '0.11104037778245078', '-0.38046444956627157', '0.009953708946704864', '-0.10307051202075349', '0.3595421383778254']
['-0.5758928302463472', '-1.299227016669847', '-1.2185121655742173', '-1.1310655191078878', '-0.8708363160039476', '-0.7019061999017451', '-0.5979902639605903', '-0.5813693258502557', '0.018152468441063933', '0.16025683513532082', '0.002672673127953969', '-0.1433260541740391', '0.21484361278514066', '0.33691238603658147', '0.022382873793443045', '0.011857560318377288', '-0.13610624161859353', '-0.3293943679995007', '-0.13427222532530625', '0.015132238467534384']
['-0.5050882359207552', '-1.2934930669402005', '-1.220876415063136', '-1.1170344921327455', '-0.7715672978201855', '-0.7648761654160325', '-0.8297068714354897', '-0.5451049072421082', '-0.061784254890711356', '0.1068964962982548', '0.08247369362248315', '-0.050431987792253496', '0.1948328287444181', '0.1466429163184431', '0.07897959810992082', '-0.048169075635572274', '-0.45816185710330803', '-0.06141408582528432', '-0.0020668243368466696', '0.24253292580445607']
['-0.4408814294755302', '-1.2088274302182267', '-1.2756677410096853', '-1.1216012867252358', '-0.884905541824813', '-0.6522486059017112', '-0.8006783557218061', '-0.5604293046768005', '-0.1714760663976065', '-0.07737506713200774', '0.04623443403177791', '0.05158055580324597', '0.3436360963516765', '0.23072648818294209', '0.11260803937911987', '0.05484488540225559', '-0.11420660859180821', '-0.07937667195995649', '0.11032091652353605', '0.19233043814698855']
['-0.6212699067094182', '-1.2765309238542641', '-1.3092930520052233', '-1.1810630857521434', '-0.8277173530377567', '-0.79361642872645', '-0.8004749197610432', '-0.5105657776789099', '-0.19238832671057296', '-0.05624231815098836', '-0.021077548329614927', '0.10412396308707281', '0.23735181189009122', '0.15700471341609953', '0.3434411258333259', '0.31259923105438553', '-0.22351258769631385', '-0.3545292417208354', '0.0092130448979636', '0.12585668563842772']
['-0.5775117030833042', '-1.194490041694786', '-1.2223001917067275', '-1.090330524309724', '-0.895490744132907', '-0.8807708095977941', '-0.7999061651366255', '-0.4812842898884857', '-0.15588014375753503', '-0.0031592107067505513', '0.20581607030970708', '0.043276046055058644', '0.24981955106680592', '0.1948401658071412', '0.4061248050478753', '0.19056262020021678', '-0.04641713028152784', '-0.40182303869062', '-0.09068348308404287', '0.10883313789963722']
['-0.5192242035143901', '-1.1000830612895245', '-1.107032233553314', '-1.1946587279574687', '-1.000598119242708', '-1.0377059059531475', '-0.7835639147247587', '-0.3797270188421484', '-0.19274852237842902', '-0.1227720056777751', '0.049145136301716165', '-0.03284315996699863', '0.23005722448643712', '0.2944164740542571', '0.0754719586422046', '0.2568306189030409', '0.08887954486740961', '-0.07627855402727922', '-0.055584196373820303', '0.027949988345305123']
['-0.5082575413601333', '-1.0914641051179228', '-1.0415068448787879', '-1.1445688327630739', '-1.0921560457543389', '-0.9486392043917268', '-0.8145818787458398', '-0.3996806229970285', '-0.19544888074376754', '-0.09551610597305828', '0.2415400436727537', '0.07334154827727211', '0.35712993149128225', '0.17902430755396684', '0.14532318404979175', '0.34548340799907845', '0.238249026487271', '-0.14512512981891632', '-0.1005511910137203', '-0.08860819855084022']
['-0.47441158876797185', '-1.1164859151888953', '-0.9676831136212115', '-1.1576241733750732', '-1.1472735397921106', '-0.9978744456841224', '-0.8291014786743159', '-0.4012794698479157', '-0.3094681068660334', '-0.10569871786981822', '0.10010280780908135', '0.2547327655305465', '0.30669534862455394', '0.11742874123867497', '0.36338013199468455', '0.26957316625242433', '0.34131454980621734', '-0.22142538484185934', '0.05624607990806301', '-0.3823996692895889']
['-0.4326510862083393', '-1.127318278550038', '-0.857029318361144', '-1.0037458981109846', '-1.1421416849084827', '-0.9328233630137233', '-0.8247912663313259', '-0.472730157387162', '-0.37836187353978556', '-0.3383657070580456', '0.023413843537370367', '0.27231303792990125', '0.07832631955751114', '-0.010880899098184375', '0.2011150976849927', '0.3609311893582344', '0.15277643038166894', '-0.11187195163220168', '-0.36855568347705736', '-0.3776011859377225']
['-0.3698521446819414', '-1.2354833759953943', '-0.9163857537397981', '-1.0168091746359846', '-1.162579183622589', '-0.9254767359669321', '-0.740306070760013', '-0.5473378104233632', '-0.2328828125147435', '-0.367251602643066', '0.027765212245285508', '0.42615919848697054', '0.23899920385123954', '0.22464411010344823', '0.3979026267925898', '0.4191355876624584', '-0.006935044129689535', '-0.12022045850753785', '-0.32759088079134624', '-0.47375234588980675']
['-0.318426296540629', '-1.155383732257119', '-0.8363147047910251', '-1.0232724068508159', '-1.0050794499075806', '-0.993640202591637', '-0.9146442926941543', '-0.5833910948381065', '-0.1752051953482565', '-0.4042902368294825', '0.09133327627658015', '0.4387837677159243', '0.22558768783592517', '0.3736091398944457', '0.0417755468438069', '0.40830820550521213', '-0.10774779667456945', '-0.20643558899561565', '-0.40231564150502286', '-0.5499003883451223']
['-0.3190479145662166', '-1.2295025825403456', '-1.0177779078400477', '-1.0327660394882208', '-1.038926534977744', '-1.0573132140806716', '-0.8286982788207403', '-0.7814901412970253', '-0.30942831358266254', '-0.5086023955709404', '0.05304762330320148', '0.5141190599236224', '0.06362843503140742', '0.4179684794611401', '0.18729974345511033', '0.21609507743269205', '0.06608824854095777', '0.051801941602025184', '-0.16720115939776103', '-0.3032099341352781']
['-0.38135604461796047', '-1.224489709599356', '-1.038938528917788', '-0.9535260686466299', '-1.026766445174161', '-1.1817812770462097', '-0.8978648712462376', '-0.8492812895295383', '-0.4838092384727859', '-0.6272261616345199', '0.21122654737145813', '0.4223080142504639', '0.27239848325649896', '0.3458042450249195', '0.26285480749275947', '0.048065825303395586', '0.020417983581622442', '0.06422714591026306', '-0.1907981112599373', '-0.4271810789903005']
['-0.47443355627378997', '-1.201016445289627', '-1.0229205415480633', '-1.0520473964475885', '-1.0242025207289454', '-1.0602433254876267', '-0.7350125183418353', '-0.701928744372276', '-0.4713560901156494', '-0.4868930924021535', '-0.09538121535797559', '0.2785600722471755', '0.39671542816278005', '0.5367691594693396', '0.4490615760286649', '0.10175748455027739', '-0.21610384546220301', '0.3372514640291532', '-0.13587835828463238', '0.1686523721863826']
['-0.4984105645060876', '-1.2492553173303778', '-1.1267066731363524', '-1.0617730134843903', '-0.9731541269540042', '-1.1004803036582511', '-0.9109623307498201', '-0.6777983586981553', '-0.618617567767829', '-0.13529840640798965', '-0.1550019027872218', '0.1743792009022501', '0.5290224789331357', '0.36336695632586874', '0.46138186674151155', '0.1526225082576275', '-0.07029889213542144', '0.3319389712479379', '-0.3529669682184855', '0.03528689419229825']
['-0.47258716066651496', '-1.3007402384767173', '-1.1661112851168358', '-1.0109164679957536', '-0.8880353848316481', '-1.0433425440319948', '-1.0088517732326208', '-0.711203232076433', '-0.5888072975311014', '-0.08486947152349684', '-0.10995069921430614', '0.25936792535914316', '0.6152751351810164', '0.2318242621090677', '0.22405144797431098', '0.1318541647348967', '-0.07485341466963291', '0.11819086497028669', '-0.24219261792798838', '-0.035072993487119675']
['-0.5947541680080686', '-1.3182868864341604', '-1.2127311209291096', '-1.0762381766969034', '-0.9436460300547865', '-1.0715673266476384', '-1.201133576072161', '-0.7010153966530928', '-0.5908000741733445', '-0.1218375298913036', '0.048463798099093965', '0.21633039965397782', '0.6713657687107722', '0.34759883056912155', '0.3237746249263485', '0.02562965005636215', '0.06999444845649931', '0.13538723705957334', '0.13059147770206134', '0.24555637111576895']
['-0.5680982496683835', '-1.3604539924056698', '-1.1792322951550465', '-0.9903172393869509', '-0.8710325644549544', '-1.0168209889791315', '-1.211132838270503', '-0.7628069586679339', '-0.6458392107776469', '0.06471663971741995', '-0.0829437757945723', '0.3745635134809547', '0.5619456044915649', '0.5773278227489855', '0.35734378881752493', '0.07957285766800244', '-0.09411143387357394', '-0.1189420719941457', '0.03776227571070194', '0.10003005340695381']
['-0.5704225553069998', '-1.4085734861463766', '-1.2775101517543455', '-0.9118726192978935', '-0.7978689679484448', '-1.011612438751562', '-1.0903852984357936', '-0.7707105373118132', '-0.5770756007896529', '-0.03310787538687388', '0.07844777492288914', '0.3014347442736228', '0.5944253175105486', '0.3740678792198499', '0.20340193948811955', '-0.27306674182828927', '-0.16254613796869913', '0.035133476638131676', '0.14697018365065256', '0.1315614158908526']
['-0.5114629333631243', '-1.4858021519314828', '-1.2252267352386976', '-0.9592074620897908', '-0.6796195154170455', '-0.9951106143224716', '-0.9778515827533009', '-0.94250930349106', '-0.6126385463111931', '0.11302183117303584', '0.2167434708111816', '0.18418249612053236', '0.5761649014138513', '0.5072153854701255', '0.2610783879541689', '-0.0736035366025236', '-0.14320243994394938', '0.10934781273826957', '0.1430224930246671', '0.2029911349217097']
